"ID","Binomial","Replicate","Confidential","Reference","Source_year","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Range","GROMS_category","Units","Method","Notes","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","Managed","Management_type","Utilised","CITES","CMS","Protected_status","Ramsar","WHS","Biosphere","Other_PA","Threat_status","Primary_threat","Secondary_threat","Tertiary_threat","Caught_and_used","Sport_hunting","Persecuted_as_pest","Pet_trade","Indirect_killing","Introduction","Recolonisation","Recruitment","Removal_of_threat","Rural_to_urban migration","Reintroduction","Range_shift","Legal_protection","Management","Unknown","Other"
29900,"Falco_naumanni",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Falconiformes","Falconidae","Falco","naumanni","NULL","Fleischer, 1818","Lesser kestrel","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intercontinental","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23.89","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.84","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29899,"Falco_naumanni",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Falconiformes","Falconidae","Falco","naumanni","NULL","Fleischer, 1818","Lesser kestrel","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intercontinental","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.42","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","I/II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29898,"Polihierax_semitorquatus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Falconiformes","Falconidae","Polihierax","semitorquatus","NULL","(Smith, 1836)","African pygmy-falcon","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.18","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.63","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29897,"Polihierax_semitorquatus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Falconiformes","Falconidae","Polihierax","semitorquatus","NULL","(Smith, 1836)","African pygmy-falcon","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.92","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.72","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29896,"Lophaetus_occipitalis",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Lophaetus","occipitalis","NULL","(Daudin, 1800)","Long-crested eagle","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.17","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.28999999999999998","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29895,"Lophaetus_occipitalis",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Lophaetus","occipitalis","NULL","(Daudin, 1800)","Long-crested eagle","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.86","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29894,"Lophaetus_occipitalis",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Lophaetus","occipitalis","NULL","(Daudin, 1800)","Long-crested eagle","N. Cameroon - Unprotected","Cameroon","Cameroon","Africa",7.8,14.0111,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.67","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.39","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29893,"Lophaetus_occipitalis",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Lophaetus","occipitalis","NULL","(Daudin, 1800)","Long-crested eagle","N. Cameroon - Protected","Cameroon","Cameroon","Africa",9.2491,13.4247,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.58","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.17","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29892,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","N. Botswana - Unprotected","Botswana","Botswana","Africa",-23.48,22.1985,0,"Terrestrial","Afrotropical","Deserts and xeric shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.18","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.11","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29891,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","N. Botswana - Protected","Botswana","Botswana","Africa",-20.3803,24.1097,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.16","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.1","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29890,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","Kenya - Unprotected","Kenya","Kenya","Africa",-1.3919,38.4843,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.22","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29889,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","Kenya - Protected","Kenya","Kenya","Africa",1.077,37.6959,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.53","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.29","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29888,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","West Africa - Unprotected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",13.6421,-0.9697,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29887,"Polemaetus_bellicosus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Polemaetus","bellicosus","NULL","(Daudin, 1800)","Martial eagle","West Africa - Protected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",14.9167,0.1971,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29886,"Hieraaetus_pennatus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Hieraaetus","pennatus","NULL","(Gmelin, 1788)","Booted eagle","West Africa - Unprotected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",13.6421,-0.9697,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intercontinental","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29885,"Hieraaetus_pennatus",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Hieraaetus","pennatus","NULL","(Gmelin, 1788)","Booted eagle","West Africa - Protected","Burkina Faso","Burkina Faso, Niger, Mali","Africa",14.9167,0.1971,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intercontinental","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","No","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
29884,"Hieraaetus_wahlbergi",0,0,"Shaw2024AfricanSavannaRaptors",2024,"Aves","Accipitriformes","Accipitridae","Hieraaetus","wahlbergi","NULL","(Sundevall, 1851)","Wahlberg's eagle","N. Botswana - Unprotected","Botswana","Botswana","Africa",-23.48,22.1985,0,"Terrestrial","Afrotropical","Deserts and xeric shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Encounter rate (birds 100 km-1)","Road transect survey","Supplementary Table 3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.11","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","II","Yes","0","0","0","0","Unknown (large data set)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
